Company Name,Website,Email,Phone,Fax,Address
"FED e.V. Ihr Fachverband für Design, Leiterplatten- und Elektronikfert.",www.fed.de,info@fed.de,4.93034E+12,4.93034E+12,"FED e.V. Ihr Fachverband für Design, Leiterplatten- und Elektronikfert.Frankfurter Allee 73 c10247 BerlinDeutschland"
Fehlmann AG Maschinenfabrik,www.fehlmann.com,mail@fehlmann.com,41627691111,41627691190,Fehlmann AG MaschinenfabrikBirren 15703 SeonSchweiz
FEI France,www.fei.com,+33 556 13 37 77,33556130210,333708,N/A
Feinmess Suhl GmbH,www.feinmess-suhl.com,info@feinmess-suhl.de,4936813810,4.93681E+11,Feinmess Suhl GmbHPfütschbergstr. 1198527 SuhlDeutschland
Feinmeßtechnik GmbH,http://www.feinmesstechnik.de/,feinmesstechnik@t-online.de,49375671471,49375671056,Feinmeßtechnik GmbHHauptstr. 10408141 ReinsdorfDeutschland
FEINMETALL GmbH,www.feinmetall.de,info@feinmetall.de,49703220010,4.97032E+11,FEINMETALL GmbHZeppelinstr. 871083 HerrenbergDeutschland
Fellowes GmbH,www.fellowes.com,cs-germany@fellowes.com,4.95115E+11,4.95115E+12,Fellowes GmbHFliegerstr. 130179 HannoverDeutschland
FEMTOprint SA,www.femtoprint.ch,info@femtoprint.ch,41919601070,4191960048,FEMTOprint SAVia Industria 36933 MuzzanoSchweiz
Ferag AG Förder-u.Verarbeitungssysteme,http://www.ferag.ch,info@ferag.com,41449386000,41449386060,Ferag AG Förder-u.VerarbeitungssystemeZürichstr. 748340 HinwilSchweiz
Fernsteuergeräte Kurt Oelsch GmbH,www.fernsteuergeraete.de,info@fernsteuergeraete.de,493062911,49306291277,Fernsteuergeräte Kurt Oelsch GmbHJahnstr. 6812347 BerlinDeutschland
Festo Vertrieb GmbH & Co. KG,www.festo.com,infoservice@festo.com,4.97113E+11,4.97113E+11,Festo Vertrieb GmbH & Co. KGFesto Campus 173734 EsslingenDeutschland
Fette Compacting GmbH,www.fette-compacting.com,tablet@fette-compacting.com,494151120,4941513797,Fette Compacting GmbHGrabauer Str. 2421493 SchwarzenbekDeutschland
FFG Werke GmbH Standort Eislingen,www.ffg-werke.com,info@ffg-werke.com,4971618050,9373054,N/A
Fibox GmbH,www.fibox.de,info@fibox.de,4.95732E+11,4.95732E+12,Fibox GmbHRehwinkel 3032457 Porta WestfalicaDeutschland
F I B R O GmbH,www.fibro.com,info@fibro.de,497134730,49713473218,F I B R O GmbHWeidachstr. 41-4374189 WeinsbergDeutschland
Fike Deutschland,www.fike.de,info.de@fike.com,4.96217E+11,4.96217E+12,Fike DeutschlandBergstr. 4969469 WeinheimDeutschland
Filtration Group GmbH,www.industrial.filtrationgroup.com,info@filtrationgroup.com,497941670,4.97942E+12,Filtration Group GmbHSchleifbachweg 4574613 ÖhringenDeutschland
Finder GmbH,www.findernet.com,info@finder.de,4.96147E+12,4.96147E+12,Finder GmbHHans-Böckler-Str. 4465468 TreburDeutschland
Findling Wälzlager GmbH,www.findling.com,info@findling.com,49721559990,4.97216E+11,Findling Wälzlager GmbHSchoemperlenstr. 1276185 KarlsruheDeutschland
FINETECH GmbH & Co. KG,www.finetech.de,finetech@finetech.de,49309366810,4.93094E+11,FINETECH GmbH & Co. KGBoxberger Str. 1412681 BerlinDeutschland
Fink Chem+Tec GmbH,www.finkct.de,info@finkct.de,4.9712E+12,4.9712E+12,Fink Chem+Tec GmbHGutenbergstr. 470771 Leinfelden-EchterdingenDeutschland
First Sensor AG,www.first-sensor.com,marketing@sensortechnics.com,4989800830,49898008333,First Sensor AGBoschstr. 1082178 PuchheimDeutschland
FIS Informationssysteme und Consulting GmbH,www.fis-gmbh.de,info@fis-gmbh.de,49692992260,4.9693E+11,FIS Informationssysteme und Consulting GmbHSprendlinger Landstr. 17863069 OffenbachDeutschland
FIS Informationssysteme und Consulting GmbH,www.fis-gmbh.de,info@fis-gmbh.de,49972391880,4.99724E+12,FIS Informationssysteme und Consulting GmbHRöthleiner Weg 197506 GrafenrheinfeldDeutschland
Fisba Optik AG,www.fisba.ch,info@fisba.ccom,41712823131,41712823130,Fisba Optik AGRorschacherstr. 2689016 ST. GALLENSchweiz
Fischer AG,www.fischerprecise.com,fch@fischerprecise.ch,41629562263,41629562200,Fischer AGErnst Fischer-Weg 53360 HerzogenbuchseeSchweiz
Fischer Connectors GmbH,www.fischerconnectors.ch,mail@fischerconnectors.ch,41218009595,41218003924,Fischer Connectors SAChemin du Glapin 201162 Saint-PrexSchweiz
Fischer Connectors SA,www.fischerconnectors.ch,mail@fischerconnectors.ch,41218009595,41218003924,Fischer Connectors SAChemin du Glapin 201162 Saint-PrexSchweiz
Fit for Quality UG,http://www.fit-for-quality.de,kontakt@fit-for-quality.de,4.92103E+11,4.9021E+12,Fit for Quality UGEggerscheidter Str. 7240883 RatingenDeutschland
FKuR Kunststoff GmbH,www.fkur.de,info@fkur.com,4.92155E+11,4.92155E+13,FKuR Kunststoff GmbHSiemensring 7947877 WillichDeutschland
Flender GmbH a Siemens Company,www.siemens.com,info@flender.com,492871920,4.92872E+11,Flender GmbH a Siemens CompanyAlfred-Flender-Str. 7746395 BocholtDeutschland
FLEXA GmbH & Co. KG,www.flexa.de,info@flexa.de,4961816770,4.96182E+11,FLEXA GmbH & Co. KGDarmstädter Str. 18463456 HanauDeutschland
Flexco Europe GmbH,www.flexco.com,europe@flexco.com,49742894060,4.97429E+12,Flexco Europe GmbHLeidringer Str. 40-4272348 RosenfeldDeutschland
FLEXIM Flexible Industriemesstechnik GmbH,www.flexim.com,flexim@flexim.de,4.93094E+11,4.93094E+13,FLEXIM Flexible Industriemesstechnik GmbHBoxberger Str. 412681 BerlinDeutschland
Flottweg SE,www.flottweg.com,mail@flottweg.com,4987413010,4.98741E+11,Flottweg SEIndustriestr. 6-884137 VilsbiburgDeutschland
Flowserve SIHI Germany GmbH,www.sterlingsihi.com,sales@sterlingsihi.de,49482177101,4.94822E+11,Flowserve SIHI Germany GmbHLindenstr. 17025524 ItzehoeDeutschland
Flowtech Industries AG,www.flowte.ch,hug@flowte.ch,41522339607,41522339608,Flowtech Industries AGKronaustr. 108404 WinterthurSchweiz
FlowVision GmbH,www.flowvision-gmbh.de,info@flowvision-gmbh.de,4.99188E+11,4.99188E+12,FlowVision GmbHIm Erlet 690518 AltdorfDeutschland
Fluitec mixing + reaction solutions AG,www.fluitec.ch,info@fluitec.ch,41523050040,4144,Fluitec mixing + reaction solutions AGSeuzachstr. 408413 NeftenbachSchweiz
Fluke Process Instruments GmbH,www.flukeprocessinstruments.com,info@flukeprocessinstruments.de,49304780080,49304710251,Fluke Process Instruments GmbHBlankenburger Str. 13513127 BerlinDeutschland
Fluor Technik System GmbH,www.lontech.cz,info@fts-de.com,49664196850,4.96642E+11,Fluor Technik System GmbHAltebergstr. 27-2936341 LauterbachDeutschland
FLURO-Gelenklager GmbH,www.fluro.de,info@fluro.de,49742893850,4.97429E+11,FLURO-Gelenklager GmbHSiemensstr. 1372348 RosenfeldDeutschland
FLURY TOOLS AG,www.flurytools.ch,info@flurytools.ch,41326795500,323296,N/A
FLUX-GERÄTE GmbH,www.flux-pumpen.de,info@flux-pumpen.de,4970431010,49704310166,FLUX-GERÄTE GmbHTalweg 1275433 MaulbronnDeutschland
FOBOHA GmbH Formenbau,www.foboha.com,info@foboha.com,4978327980,4.97833E+11,FOBOHA GmbH FormenbauIm Mühlegrün 877716 HaslachDeutschland
Föhrenbach GmbH,www.foehrenbach.com,info@foehrenbach.com,4977071590,4.97707E+11,Föhrenbach GmbHLindenstr. 3479843 LöffingenDeutschland
Follmann & Co. GmbH & Co. KG,www.follmann.de,info@follmann.de,4957193390,4.95719E+11,Follmann & Co. GmbH & Co. KGKarlstr. 5932423 MindenDeutschland
Fooke GmbH,www.fooke-portalfraesmaschinen.de,info@fooke.de,4.92862E+11,4.92862E+12,Fooke GmbHRaiffeisenstr. 18-2246325 BorkenDeutschland
Forbo Siegling GmbH,www.forbo-siegling.com,siegling.de@forbo.com,4951167040,4.95117E+11,Forbo Siegling GmbHLilienthalstr. 6-830179 HannoverDeutschland
FORCAM GmbH,www.forcam.de,info@forcam.de,49751366690,4.97514E+11,FORCAM GmbHAn der Bleicherei 1588214 RavensburgDeutschland
FÖRSTER welding systems GmbH,www.forster-welding-systems.com,info@foerster-gmbh.de,49372340180,4.93723E+11,FÖRSTER welding systems GmbHGewerbering 21-2309337 Hohenstein-ErnstthalDeutschland
Forte-Sägetechnik GmbH,www.fortesaegetech.de,info@fortesaegetech.de,4.97181E+11,4.97181E+11,Forte-Sägetechnik GmbHRitterstr. 6-873650 WinterbachDeutschland
FP InovoLabs GmbH,www.inovolabs.com,info@inovolabs.com,4.93022E+12,2813089,N/A
FP-Anlagentechnik und Service Inhaber: Frank Pompetzki,www.fp-anlagentechnik.de,info@fp-anlagentechnik.de,4.99835E+12,4.93213E+12,FP-Anlagentechnik und Service Inhaber: Frank PompetzkiThannhausen 8991738 PfofeldDeutschland
FPS Werkzeugmaschinen GmbH,www.fps-service.de,info@fps-germany.com,49802499050,49802499050,FPS Werkzeugmaschinen GmbHBirkerfeld 983627 WarngauDeutschland
FPZ S.p.A.,fpz.com,info@fpz.com,3939690981,1620863,N/A
Fr. Jacob Söhne GmbH & Co. KG,www.jacob-rohre.de,post@jacob-rohre.de,4957195580,4.94957E+13,Fr. Jacob Söhne GmbH & Co. KGNiedernfeldweg 1432457 Porta WestfalicaDeutschland
Fraba GmbH,www.fraba.com,info@fraba.de,49221962130,4.9222E+11,Fraba GmbHZeppelinstr. 2 c50667 KölnDeutschland
FRAGOL AG,www.fragol.de,info@fragol.de,49208300020,4.92083E+11,FRAGOL AGSolinger Str. 1645481 Mülheim an der RuhrDeutschland
FRAISA GmbH Präzisionswerkzeuge,www.fraisa.com,info@fraisa.de,4.92154E+11,1547877,N/A
Framo Morat GmbH & Co. KG,framo-morat.com,info@framo-morat.com,497657880,4.97658E+12,Framo Morat GmbH & Co. KGFranz-Morat-Str. 679871 EisenbachDeutschland
FRAMOS GmbH,www.framos.com,info@framos.com,49897106670,4.98971E+11,FRAMOS GmbHMehlbeerenstr. 282024 TaufkirchenDeutschland
Franke GmbH,www.franke-gmbh.de,info@franke-gmbh.de,4973619200,4.97362E+11,300
Fränkische Rohrwerke Gebr. Kirchner GmbH & Co. KG,www.fraenkische-ip.com,info@fraenkische.de,499525880,49952588411,Fränkische Rohrwerke Gebr. Kirchner GmbH & Co. KGHellinger Str. 197486 KönigsbergDeutschland
Franz Binder GmbH & Co. Elektrische Bauelemente KG,www.binder-connector.de,info@binder-connector.de,4971323250,4.97132E+11,Franz Binder GmbH & Co. Elektrische Bauelemente KGRötelstr. 2774172 NeckarsulmDeutschland
Franz Kreuzer Elektro Bauelemente e.K.,www.kreuzer-elektro.com,+49 7031 685598,2171101,N/A,N/A
Franz Rübig & Söhne GmbH&Co. KG,www.rubig.com,st.office@rubig.com,4.37242E+11,4.37242E+14,Franz Rübig & Söhne GmbH&Co. KGMitterhoferstr. 174600 WelsÖsterreich
Fraunhofer Institut für Materialfluss und Logistik (IML),www.iml.fraunhofer.de,bibliothek@iml.fraunhofer.de,4923197430,4.9232E+11,Fraunhofer Institut für Materialfluss und Logistik (IML)Joseph-von-Fraunhofer-Str. 2 -444227 DortmundDeutschland
Fraunhofer-Einrichtung für Entwurfs technik Mechatronik IEM,www.ipt.fraunhofer.de/mechatronik,+49 5251-5465-0,133102,N/A,N/A
Fraunhofer-Institut für Produktionstechnologie IPT,www.ipt.fraunhofer.de,info@zv.fraunhofer.de,492418904,4.92419E+11,Fraunhofer-Institut für Produktionstechnologie IPTSteinbachstr. 1752074 AachenDeutschland
"Fraunhofer-Institut für Optronik, Systemtech und Bildauswertung IOSB Allianz Vision",www.iosb.fraunhofer.de,+49 (7121) 6091300,176131,N/A,N/A
Fraunhofer-Institut Produktions- technik und Automatisierung IPA,www.ipa.fraunhofer.de,info@ipa.fraunhofer.de,4971197000,4.9712E+11,Fraunhofer-Institut Produktions- technik und Automatisierung IPANobelstr. 1270569 StuttgartDeutschland
FRENCO GmbH,www.frenco.de,frenco@frenco.de,49918795220,4.99188E+11,FRENCO GmbHJakob-Baier-Str. 390518 AltdorfDeutschland
FREQUENTIS COMSOFT GmbH,www.comsoft.de,info@comsoft.de,4972194970,4.97219E+11,FREQUENTIS COMSOFT GmbHWachhausstr. 5 a76227 KarlsruheDeutschland
Freudenberg Filtration Technologies GmbH & Co. KG,www.freudenberg-filter.com,info@freudenberg-filter.de,4.96202E+12,69465,N/A
Freudenberg Medical Europe GmbH,www.freudenbergmedical.de,info@freudenbergmedical.de,4.96315E+12,4.96315E+12,Freudenberg Medical Europe GmbHLiebigstr. 2 - 867661 KaiserslauternDeutschland
Freudenberg Process Seals GmbH & Co. KG,com,fps@freudenberg-ds.com,4.96202E+13,4.96202E+13,Freudenberg Process Seals GmbH & Co. KGLorscher Str. 1369469 WeinheimDeutschland
FREWITT Fabrique de Machines SA,www.frewitt.com,info@frewitt.com,41264607400,41264607401,FREWITT Fabrique de Machines SARoute du Coteau 71763 Granges-PaccotSchweiz
Aliaxis Deutschland GmbH,www.friatec.de,invoiceDEF30@aliaxis.com,496214860,4.96215E+11,Aliaxis Deutschland GmbHSteinzeugstr. 5068229 MannheimDeutschland
Friedel Schmitt Spezialfahrzeuge Transporte,www.staplerschmitt.de,mail@gabelstapler-schmitt.de,4962537661,49625386428,Friedel Schmitt Spezialfahrzeuge TransporteSchloßstr. 6664668 RimbachDeutschland
FRIEDR. DICK GmbH & Co. KG,www.dick.de,a.goetz@dick.de,4971538170,4.97154E+11,FRIEDR. DICK GmbH & Co. KGEsslinger Str. 4-1073779 DeizisauDeutschland
Friedrich Lütze GmbH,www.luetze.com/de-de,info@luetze.de,49715160530,4.97152E+12,Friedrich Lütze GmbHBruckwiesenstr. 17-1971384 WeinstadtDeutschland
Friedrich Remmert GmbH,www.remmert.de,info@remmert.de,4957328960,4.95733E+11,Friedrich Remmert GmbHBrunnenstr. 11332584 LöhneDeutschland
Friedrich See GmbH,www.see-armaturen.de,info@see-armaturen.de,4.96051E+11,4.96051E+12,Friedrich See GmbHRudolf-Diesel-Str. 763599 BiebergemündDeutschland
Fries Research & Technology GmbH,www.frt-gmbh.com,info@frt-gmbh.com,4.92205E+11,4.92205E+11,Fries Research & Technology GmbHFriedrich-Ebert-Str. 7551429 Bergisch GladbachDeutschland
Friesland Kabel GmbH,www.friesland-kabel.de,presse@friesland-kabel.de,4.94033E+12,4.94033E+12,Friesland Kabel GmbHOststr. 7322844 NorderstedtDeutschland
FRISTAM Pumpen KG GmbH & Co.,www.fristam.de,info@fristam.de,4940725560,4.94073E+11,FRISTAM Pumpen KG GmbH & Co.Kurt-A.-Körber-Chaussee 5521033 HamburgDeutschland
FRITSCH GmbH,www.fritsch-smt.com,info@fritsch-smt.com,4.99622E+11,4.99622E+12,FRITSCH GmbHKastnerstr. 892224 AmbergDeutschland
Fritsch GmbH Laborgerätebau,www.fritsch.de,webmaster@fritsch.de,496784701,49067847011,Fritsch GmbH LaborgerätebauIndustriestr. 855743 Idar-ObersteinDeutschland
Frizlen GmbH & Co. KG,www.frizlen.com,info@frizlen.com,49714481000,4.97144E+11,Frizlen GmbH & Co. KGGottlieb-Daimler-Str. 6171711 MurrDeutschland
FROST engineering GmbH,www.frost-regensburg.de,info@frost-regensburg.de,49941997494,4994199694,FROST engineering GmbHMeraner Str. 11 a93057 RegensburgDeutschland
fruitcore robotics GmbH,fruitcore.de,info@fruitcore.de,4.97532E+12,378467,N/A
Frutarom Savory Solutions Austria GmbH,www.frutaromsavory.com,info@frutarom.eu,4.97119E+11,7170469,N/A
Frutarom Savory Solutions GmbH,www.frutaromsavory.com,info@frutarom.eu,4.97119E+11,7170469,N/A
FrymaKoruma AG,www.frymakoruma.com,frymakoruma@romaco.com,41618364141,41618312000,FrymaKoruma AGTheodorshofweg 204310 RheinfeldenSchweiz
FTCAP GmbH Fischer & Tausche CAPACITORS,www.ftcap.de,sales@ftcap.de,49484189570,4.94842E+11,FTCAP GmbH Fischer & Tausche CAPACITORSCarl-Benz-Str. 125813 HusumDeutschland
Fuchs Haus und Grund Verwaltung GmbH,www.fuchs-beton.de,info@fuchs-beton.de,4.98005E+13,4.98462E+13,Fuchs Haus und Grund Verwaltung GmbHWegscheid 1 a92334 BerchingDeutschland
Fuchs Maschinen AG,www.fuchsag.com,info@fuchsag.com,412651000,171763,N/A
FUJI EUROPE CORPORATION GmbH,www.fuji-euro.de,fec_info@fuji-euro.de,4.96108E+12,465451,N/A
FUJIFILM Europe GmbH Optical Devices,www.fujifilm.com/de,webmaster_feg@fujifilm.com,49210253640,640882,N/A
FUJITSU TDS GMBH,www.tds.fujitsu.com,info@tds.de,49713236601,4.97132E+12,FUJITSU TDS GMBHKonrad-Zuse-Str. 1674172 NeckarsulmDeutschland
Fujitsu Technology Solutions GmbH,www.fujitsu.com,+49 69 921010 00,960528,N/A,N/A
FUNKE Wärmeaustauscher Apparatebau GmbH,www.funke.de,info@funke.de,4951825820,49518258248,FUNKE Wärmeaustauscher Apparatebau GmbHZur Deßel 131028 GronauDeutschland
FWH Federnfabrik Wilhelm Hesse GmbH,www.wilhelm-hesse.de,info@wilhelm-hesse.de,49358678330,4.93587E+11,FWH Federnfabrik Wilhelm Hesse GmbHRingstr. 602727 Ebersbach-NeugersdorfDeutschland
G. Siempelkamp GmbH & Co. KG,www.siempelkamp.com,info@siempelkamp.com,4.92152E+11,4.92152E+11,G. Siempelkamp GmbH & Co. KGSiempelkampstr. 7547803 KrefeldDeutschland
G.A. Kiesel GmbH,www.kiesel-online.de,info@kiesel-online.de,49713128250,4.97131E+11,G.A. Kiesel GmbHWannenäckerstr. 2074078 HeilbronnDeutschland
Gardner Denver SRL Divisione Robuschi,www.robusch.it,robuschi@robuschi.it,39521274911,39521771242,Gardner Denver SRL Divisione RobuschiVia San Leonardo 71 / A43122 ParmaItalien
Garlock GmbH Sealing Technologies Division,www.garlock.com,garlockgmbh@garlock.com,4921313490,4.92131E+11,Garlock GmbH Sealing Technologies DivisionFalkenweg 141468 NeussDeutschland
GBC Solutions AG,www.pcc-tool.com,info@gbc-solutions.com,41417803849,56330,N/A
GBT-BÜCOLIT GmbH,www.buecolit.de,info@buecolit.de,49236598950,49236589595,GBT-BÜCOLIT GmbHBenzstr. 245772 MarlDeutschland
GDE-Werkzeuge GmbH,www.gde-werkzeuge.de,info@gde-werkzeuge.de,49235390980,49235312943,GDE-Werkzeuge GmbHFrankfurter Str. 7958553 HalverDeutschland
GE Intelligent Platforms GmbH,www.geautomation.com,sales@gefanuc.com,4982150340,4.98215E+11,GE Intelligent Platforms GmbHWerner-von-Siemens-Str. 686159 AugsburgDeutschland
GE Sensing & Inspection Technologies GmbH,www.industrial.ai/ct,phoenix-info@ge.com,4950311720,4.95031E+11,GE Sensing & Inspection Technologies GmbHNiels-Bohr-Str. 731515 WunstorfDeutschland
Gebr.Schmid GmbH & Co. Maschinenfabrik,www.schmid-group.com,info@schmid-group.com,4974415380,4.97442E+11,Gebr.Schmid GmbH & Co. MaschinenfabrikRobert-Bosch-Str. 32 -3672250 FreudenstadtDeutschland
Gebrüder Lödige Maschinenbau-GmbH,www.loedige.de,info@loedige.de,4952513090,4.95251E+11,Gebrüder Lödige Maschinenbau-GmbHElsener Str. 7-933102 PaderbornDeutschland
Gedore- Werkzeugfabrik GmbH & Co. KG,www.gedore.de,zentrale@gedore.com,4.92192E+11,4.92192E+11,Gedore- Werkzeugfabrik GmbH & Co. KGRemscheider Str. 14942899 RemscheidDeutschland
GEFASOFT AG,www.gefasoft.de,info@gefasoft.de,49891255650,4.98913E+12,GEFASOFT AGDessauerstr. 1580992 MünchenDeutschland
GEFRAN GmbH,www.gefran.com/de/de,vertrieb@gefran.de,4961828090,4.96183E+11,GEFRAN GmbHPhilipp-Reis-Str. 9 A63500 SeligenstadtDeutschland
Gehring Technologies GmbH + Co. KG,www.gehring-group.com,info@gehring-group.com,4971134050,4.97113E+11,Gehring Technologies GmbH + Co. KGGehringstr. 2873760 OstfildernDeutschland
Geiger & Haag GmbH,www.geiger-haag.de,w.haag@geiger-haag.de,49736396120,4.97364E+11,Geiger & Haag GmbHIndustriestr. 1173463 WesthausenDeutschland
GEISS AG,www.geiss-ttt.com,mail@geiss-ttt.com,4.9957E+12,4.9957E+15,GEISS AGIndustriestr. 296145 SeßlachDeutschland
Geitmann Messtechnik GmbH & Co. KG,www.geitmann.de,info@geitmann.de,49237393830,4.92374E+11,Geitmann Messtechnik GmbH & Co. KGMühlenbergstr. 11 -1358708 MendenDeutschland
GELITA AG,www.gelita.com,info@gelita.com,4962718401,49842701,GELITA AGUferstr. 769412 EberbachDeutschland
GEMAC Chemnitz GmbH,www.gemac-chemnitz.de,info@gemac-chemnitz.de,4937133770,4.93713E+11,GEMAC Chemnitz GmbHZwickauer Str. 22709116 ChemnitzDeutschland
Gemalto Software Monetization,www.gemalto.com,+49 89 210299000,8181541,N/A,N/A
Gemmer GmbH,www.gemmer-group.com,info@gemmer-gmbh.de,4.94792E+11,4.94792E+12,Gemmer GmbHMarie-Curie-Str. 2027711 Osterholz-ScharmbeckDeutschland
GEMPEX GmbH,www.gempex.com,info@gempex.com,4.96218E+11,4.96218E+12,GEMPEX GmbHBesselstr. 668219 MannheimDeutschland
GEMÜ Gebr. Müller Apparatebau GmbH & Co. KG,www.gemue.de,info@gemue.de,4979401230,4.9794E+11,GEMÜ Gebr. Müller Apparatebau GmbH & Co. KGFritz-Müller-Str. 6-874653 IngelfingenDeutschland
genua GmbH,www.genua.de,info@genua.de,49899919500,4.98999E+11,genua GmbHDomagkstr. 785551 KirchheimDeutschland
Georg Hagelschuer GmbH Dampfkesselanlagen + Service,www.dampfkessel.com,info@dampfkessel.com,4.92591E+11,4.92591E+12,Georg Hagelschuer GmbH Dampfkesselanlagen + ServiceGewerbestr. 6048249 DülmenDeutschland
Georg Kramp GmbH & Co. KG GKS-Perfekt Hebe-u.Transportgeräte,www.kramp-werkzeuge.de,info@gks-perfekt.com,4.97115E+11,4.97115E+12,Georg Kramp GmbH & Co. KG GKS-Perfekt Hebe-u.TransportgeräteMax-Planck-Str. 3270736 FellbachDeutschland
Georg Schünemann GmbH,www.sab-bremen.de,info@sab-bremen.de,49421559090,4.94216E+11,Georg Schünemann GmbHBuntentorsdeich 128201 BremenDeutschland
GEORGII KOBOLD GmbH & Co. KG,www.georgiikobold.de,info@georgii-kobold.de,49745153940,4.97452E+11,GEORGII KOBOLD GmbH & Co. KGIhlinger Str. 5772160 HorbDeutschland
Dorner GmbH,www.dorner.com,info.europe@dorner.com,4.92462E+11,4.92462E+12,Dorner GmbHKarl-Heinz-Beckurts-Str. 752428 JülichDeutschland
Gerd Müsse Müsse Maschinen,www.muesse.de,info@muesse.de,4927515532,49275153333,Gerd Müsse Müsse MaschinenWeidenhäuser Str. 257319 Bad BerleburgDeutschland
Gerhard Lehrer GmbH Entsorgungsfachbetrieb,https://lehrer-entsorgung.de,info@lehrer-entsorgung.de,4.99432E+11,4.99432E+11,Gerhard Lehrer GmbH EntsorgungsfachbetriebHertzstr. 492421 SchwandorfDeutschland
Gerhard Schubert GmbH,www.gerhard-schubert.de,info@gerhard-schubert.de,4979514000,4975918588,Gerhard Schubert GmbHHofäckerstr. 774564 CrailsheimDeutschland
Gerhard W. Ruppel Hydraulik,www.ruppel-hydraulik.de,info@ruppel-hydraulik.de,4.95043E+11,4.95043E+11,Gerhard W. Ruppel HydraulikSüdstr. 231848 Bad MünderDeutschland
Gericke AG,www.gericke.net,a.marques@gericke.net,41448713636,41448713600,Gericke AGAlthardstr. 1208105 RegensdorfSchweiz
Geringer Halbleitertechnik GmbH & Co. KG,www.geringer.de,geringer@geringer.de,4.99402E+11,4.99402E+11,Geringer Halbleitertechnik GmbH & Co. KGLiebigstr. 193092 BarbingDeutschland
German Edge Cloud GmbH & Co. KG,www.gec.io,info@gec.io,4.96925E+11,4.96925E+12,German Edge Cloud GmbH & Co. KGDüsseldorfer Str. 40 a65760 EschbornDeutschland
InnovatiQ GmbH + Co KG,www.innovatiq.com,info@innovatiq.com,4.98925E+11,4.98925E+12,InnovatiQ GmbH + Co KGKapellenstr. 785622 FeldkirchenDeutschland
German Industry 4.0 Campus GmbH,gi40c.de,mail@gi40c.de,4.98105E+12,4.98105E+12,German Industry 4.0 Campus GmbHRobert-Bosch-Str. 1482054 SauerlachDeutschland
Gesellschaft für Bild- und Signalverarbeitung (GBS) mbH,www.gbs-ilmenau.de,info@gbs-ilmenau.de,4.93678E+12,4.93678E+12,Gesellschaft für Bild- und Signalverarbeitung (GBS) mbHRobert-Bosch-Ring 898693 IlmenauDeutschland
Getac Technology GmbH,www.getac.com,sales-getac-dach@getac.com,4.9212E+11,4.9212E+12,Getac Technology GmbHKanzlerstr. 440472 DüsseldorfDeutschland
GETECHA GmbH,www.getecha.de,info@getecha.de,49602184000,4.96022E+11,GETECHA GmbHAm Gemeindegraben 1363741 AschaffenburgDeutschland
Getriebebau NORD GmbH & Co. KG,www.nord.com,info@nord.com,4945322890,4.94532E+11,Getriebebau NORD GmbH & Co. KGGetriebebau-Nord-Str. 122941 BargteheideDeutschland
Geutebrück GmbH,www.geutebrueck.de,info@geutebrueck.de,4926451370,4.92645E+11,Geutebrück GmbHIm Nassen 7- 953578 WindhagenDeutschland
GEWEFA JOSEF C. PFISTER GmbH & Co. KG,www.gewefa.de,info@gewefa.de,4974758930,49747589390,GEWEFA JOSEF C. PFISTER GmbH & Co. KGJosef-Mayer-Str. 5072393 BurladingenDeutschland
"GEZEA Grafit, HSC-Fräs & Erodierzentrum Eisenach GmbH",www.gezea.de,info@gezea.de,4.93692E+12,4.93692E+13,"GEZEA Grafit, HSC-Fräs & Erodierzentrum Eisenach GmbHWeinbergstr. 699817 EisenachDeutschland"
GF Machining Solutions GmbH,www.gfms.com/de,info.gfms.de@georgfischer.com,4971819260,4.97182E+11,GF Machining Solutions GmbHSteinbeisstr. 22 -2473614 SchorndorfDeutschland
GF Piping Systems Ltd.,www.gfps.com,info.ps@georgfischer.com,41415381111,4.15263E+19,GF Piping Systems Ltd.Ebnatstr. 1118201 SchaffhausenSchweiz
GFD-Gesellschaft für Dichtungstechnik mbH,www.seals.de,info@seals.de,49713595110,4.97136E+11,GFD-Gesellschaft für Dichtungstechnik mbHHofwiesenstr. 774336 BrackenheimDeutschland
GFH GmbH,www.gfh-gmbh.de,info@gfh-gmbh.de,49991290920,4.99913E+12,GFH GmbHGroßwalding 594469 DeggendorfDeutschland
Giesecke+Devrient GmbH,www.gi-de.com,info@gi-de.com,498941190,4.98941E+11,Giesecke+Devrient GmbHPrinzregentenstr. 15981677 MünchenDeutschland
GIFAS ELECTRIC GmbH,www.gifas.de,verkauf@gifas.de,4921371050,4.92137E+11,GIFAS ELECTRIC GmbHBorsigstr. 941469 NeussDeutschland
Gilgen Logistics Systems AG,www.gilgen.com,gfs@gilgen.com,41319853535,41319853536,Gilgen Logistics Systems AGWangentalstr. 2523173 OberwangenSchweiz
Gimatic Vertrieb GmbH,www.gimaticvertrieb.de,zentrale@gimatic.com,4.97472E+11,4.97472E+12,Gimatic Vertrieb GmbHLinsenäcker 1872379 HechingenDeutschland
GK Concept GmbH,www.gkconcept.de/,info@gkconcept.de,4.93515E+12,301067,N/A
GKM Siebtechnik GmbH,gkm-net.de,info@gkm-net.de,4.97263E+11,4.97263E+12,GKM Siebtechnik GmbHFelix-Wankel-Str. 1174915 WaibstadtDeutschland
GL events Exhibitions Industrie,www.gl-events.com,info@gl-events.com,33547669005,47440,N/A
